"pvalue" "adjpvalue" "logFC" "score"
"ACKR2" 0.205747121525663 0.322026068552348 0.208097338741667 0.794252878474337
"ACKR3" 5.00958081289467e-07 4.90462235914874e-06 -0.467226692066667 0.999999499041919
"ACKR4" 9.31203831060255e-15 5.10890622163589e-13 -0.791083157133333 0.999999999999991
"ACKR4.1" 1.39746771190912e-12 4.769274869143e-11 -1.53319092968333 0.999999999998603
"ACLY" 0.469492605249115 0.595247376039679 0.0627161185916671 0.530507394750885
"ACMSD" 0.00598982134119348 0.0179254077219596 0.304955438808334 0.994010178658806
"ACO1" 0.330844567401598 0.459493272745926 -0.105219054158334 0.669155432598402
"ACO2" 0.0589251706406244 0.119589377804364 -0.131956164216667 0.941074829359376
"ACOD1" 0.204906713229581 0.321122461031433 -0.0603038510916665 0.795093286770419
"ACOT1" 0.0379007686634503 0.0832061614205468 -0.184913269624999 0.96209923133655
"ACOT11" 1.87902973541187e-10 4.20360260396263e-09 0.496002968116667 0.999999999812097
"ACOT12" 0.429230854329383 0.556705975896723 0.0347014904416669 0.570769145670617
"ACOT13" 0.0120776104963369 0.0322454863969185 0.324527152391667 0.987922389503663
"ACOT2" 0.00408283043574827 0.0129423272861814 -0.259082826108333 0.995917169564252
"ACOT4" 0.0820038911071768 0.155986677922605 0.121088051791667 0.917996108892823
"ACOT6" 0.87352841240613 0.916416517742357 0.00688861211666692 0.12647158759387
"ACOT7" 0.251587525264512 0.376110254777703 0.0621396461750007 0.748412474735488
"ACOT7.1" 0.495188112011108 0.618787115463365 0.0562344153416671 0.504811887988892
"ACOT8" 0.685426385657406 0.77605366978467 -0.0232573550583338 0.314573614342594
"ACOT9" 4.82173467342244e-06 3.61630100506683e-05 -0.429354043783332 0.999995178265327
"ACOX1" 0.56275423724316 0.675263593841171 0.0520712135749995 0.43724576275684
"ACOX2" 0.335778678143842 0.464627857740486 -0.114459832383333 0.664221321856158
"ACOX3" 0.104426837025619 0.189964244328459 -0.0958280641833324 0.895573162974381
"ACOXL" 8.81325641958613e-07 8.20023334323569e-06 -1.09399866261667 0.999999118674358
"ACP1" 0.257755794614244 0.383073637380427 0.0967563549249996 0.742244205385756
"ACP2" 0.00238277594376314 0.00816127923214558 0.271310543858333 0.997617224056237
"ACP3" 0.82929597113842 0.884600486991826 -0.0310337504999996 0.17070402886158
"ACP4" 0.864503582684947 0.909954694480774 -0.00940899455833386 0.135496417315053
"ACP5" 0.000174932249427705 0.000851764355852175 -0.63129997245 0.999825067750572
"ACP6" 5.20092409166565e-12 1.60211431404149e-10 0.781145652275 0.999999999994799
"ACP7" 0.411373121646146 0.539168833103257 0.0484518647499992 0.588626878353854
"ACR" 0.284400970400738 0.411677360800949 -0.0862639943166669 0.715599029599262
"ACR.1" 7.63493109882563e-05 0.000413733223600421 -0.221126266366666 0.999923650689012
"ACRBP" 0.0844589105803949 0.15989555289212 -0.0810855388583331 0.915541089419605
"ACRV1" 0.256413327743077 0.381467203811353 0.0527051765999999 0.743586672256923
"ACSBG1" 0.317456394841133 0.446583835716151 -0.0575141827500003 0.682543605158867
"ACSBG2" 0.0105845010604719 0.0289274147370578 -0.0902362306666668 0.989415498939528
"ACSF2" 0.542091190955986 0.657539342858854 -0.0805812319249998 0.457908809044014
"ACSF3" 0.0204421528067084 0.0499543598992761 0.135169279533334 0.979557847193292
"ACSL1" 0.0126887053976514 0.0335877495820183 -0.390679660916666 0.987311294602349
"ACSL3" 0.968342425809244 0.980186979167333 -0.00418770313333254 0.0316575741907561
"ACSL4" 0.000669717939866641 0.00273065957324929 -0.486771337175 0.999330282060133
"ACSL5" 0.00530376968175699 0.016151975968301 0.48086247435 0.994696230318243
"ACSM1" 0.657444800664266 0.754745668602432 0.0210362871999998 0.342555199335734
"ACSM2A" 0.709333310418983 0.795610957682086 -0.0163788199583333 0.290666689581017
"ACSM2A.1" 0.819871633538345 0.877826128984785 -0.00948055185833318 0.180128366461655
"ACSM3" 0.00129353153610853 0.00484878964731956 0.668511732541666 0.998706468463891
"ACSM5" 0.0544078278573663 0.112083834498482 -0.112636053575001 0.945592172142634
"ACSM6" 0.00144836734545431 0.00535123236033345 -0.143928631191666 0.998551632654546
"ACSS1" 0.399776243387487 0.529165646012305 -0.0771311601500001 0.600223756612513
"ACSS2" 0.0963046571585839 0.178015622592568 -0.180907174224999 0.903695342841416
"ACSS3" 4.92356315772088e-07 4.8295925901702e-06 -1.12430193784167 0.999999507643684
"ACTA1" 0.694107627552107 0.783262377424895 -0.0216651400083332 0.305892372447893
"ACTA2" 0.0015609207019382 0.00570769168860756 -0.574630848274999 0.998439079298062
"ACTB" 0.000175051540294061 0.000852132747244019 -0.238873084000001 0.999824948459706
"ACTBL2" 0.00311804171929653 0.0102647832190791 0.215532239208334 0.996881958280703
"ACTC1" 0.0235463270514023 0.0561900986453919 -0.186616142633334 0.976453672948598
"ACTG1" 0.0285296351088721 0.0657552195309036 -0.120515593333331 0.971470364891128
"ACTG2" 8.38327483716433e-08 1.01762170589355e-06 -1.25356530390833 0.999999916167252
"ACTL10" 0.0217356148297051 0.0525872674645034 0.1343684237 0.978264385170295
"ACTL6A" 0.00495985854598837 0.0152496910269447 0.299934613725 0.995040141454012
"ACTL6B" 0.201992697864473 0.317549496039053 0.0733547846000006 0.798007302135527
"ACTL7A" 0.54139834806794 0.656795723279081 0.0282928745583336 0.45860165193206
"ACTL7B" 0.215065164804145 0.333086650961534 0.0599413355666666 0.784934835195855
"ACTL8" 0.135543555897093 0.23355970060616 0.115022818275001 0.864456444102907
"ACTL9" 0.88728701036268 0.92610290876233 0.0103402932333341 0.11271298963732
"ACTN1" 0.808840509295192 0.869955674993672 -0.0227381864999999 0.191159490704808
"ACTN2" 1.22915015756089e-17 1.15410108544059e-15 -0.818266884433333 1
"ACTN3" 0.502266608096031 0.624326880990555 0.0305759508916667 0.497733391903969
"ACTN4" 0.000445494506635658 0.00191135933976151 -0.26228578025 0.999554505493364
"ACTR10" 0.0205754862191426 0.0502123210574001 -0.321103111841666 0.979424513780857
"ACTR1A" 7.49273012772057e-06 5.3057657503402e-05 -0.268271088333333 0.999992507269872
"ACTR1B" 0.788336393002892 0.855582648254875 -0.015579319 0.211663606997108
"ACTR2" 0.402583101406236 0.531461942034865 0.0577712615000014 0.597416898593764
"ACTR3" 0.56951103741967 0.681194914307089 0.0454175090833337 0.43048896258033
"ACTR3B" 0.000479744164394687 0.00203726973921032 0.234421968491667 0.999520255835605
"ACTR3C" 0.00189686781621682 0.00672338084404982 0.513923549816666 0.998103132183783
"ACTR5" 6.87311931544625e-05 0.000377374248610248 0.303938452433335 0.999931268806846
"ACTR6" 0.713047034751171 0.798315099099425 0.0331983725333336 0.286952965248829
"ACTR8" 0.364192213464585 0.494450742367977 -0.0876381196750002 0.635807786535415
"ACTRT1" 0.657125193713097 0.754432721957368 0.0211417040083339 0.342874806286903
"ACTRT2" 0.812284930416667 0.872315225505196 0.016188967241668 0.187715069583333
"ACTRT3" 0.445815118599706 0.57243716411915 -0.0419556737666664 0.554184881400294
"ACVR1" 3.23035057415395e-07 3.30827198286453e-06 0.4219706217 0.999999676964943
"ACVR1B" 0.000154060925241838 0.000764433401924059 0.346203633233333 0.999845939074758
"ACVR1C" 0.00142490069371587 0.00527550910867696 0.348815063608334 0.998575099306284
"ACVR2A" 0.0610317067602016 0.123020872435415 -0.232906901783334 0.938968293239798
"ACVR2B" 0.217005264740898 0.335479523501127 0.0778838992250005 0.782994735259102
"ACVRL1" 9.92886199965793e-28 3.23184458088865e-24 -1.62722112335 1
"ACY3" 1.06454535316651e-08 1.57504323843499e-07 0.578122262058334 0.999999989354546
"ACYP1" 0.213932272925726 0.331832045924822 0.0749560514333334 0.786067727074274
"ACYP2" 0.792165557322327 0.858122650411941 -0.0150901398000006 0.207834442677673
"ADA" 0.0468250443684879 0.0991078648199814 -0.182586590358333 0.953174955631512
"ADA2" 0.0163593342621515 0.04154717791155 -0.404946907366666 0.983640665737848
"ADAD1" 0.158517144570638 0.263610340042963 0.0600268323999998 0.841482855429362
"ADAD2" 0.804356066903085 0.866468504501779 0.0180879473166669 0.195643933096915
"ADAL" 0.175532493954459 0.285369983095861 -0.151734968066667 0.824467506045541
"ADAM10" 0.0072883602114228 0.021194412586225 -0.315787307941666 0.992711639788577
"ADAM11" 0.715268072385544 0.799884645767847 0.0198493441666666 0.284731927614456
"ADAM12" 0.00174539937495964 0.00627303087835144 0.604399923608333 0.99825460062504
"ADAM15" 9.71801940183148e-05 0.000513092508563852 0.396086041183333 0.999902819805982
"ADAM17" 4.4432480955741e-07 4.39153012685031e-06 -0.519394477258333 0.99999955567519
"ADAM18" 0.120044221304905 0.212015160253643 0.055770377366667 0.879955778695095
"ADAM19" 0.559810873932708 0.672757319895257 0.0818324963166674 0.440189126067292
"ADAM2" 0.219108578496609 0.337901969207105 -0.0512032548 0.780891421503391
"ADAM20" 0.266433346963648 0.392784722986069 -0.0828946351166666 0.733566653036352
"ADAM21" 0.503989684774666 0.625344253090802 -0.0430043299916666 0.496010315225334
"ADAM21.1" 0.369657483179938 0.499578620614781 -0.0608348528916666 0.630342516820062
"ADAM22" 0.495927604228752 0.619235733686306 -0.0653830766916667 0.504072395771248
"ADAM23" 0.424750281132045 0.552470484937816 -0.14276829945 0.575249718867955
"ADAM28" 2.9212061971218e-15 1.76628969132473e-13 1.80342579284167 0.999999999999997
"ADAM29" 0.631149696831745 0.732577771254249 -0.0223649541083331 0.368850303168255
"ADAM30" 0.947895950200075 0.966553955380748 -0.00279745659999987 0.0521040497999249
"ADAM32" 2.05264850897426e-07 2.23332731923494e-06 -0.551459093783334 0.999999794735149
"ADAM33" 0.058600671491139 0.119066907430498 -0.105871983358333 0.941399328508861
"ADAM7" 0.629986880812753 0.731401960663005 0.0191552598666668 0.370013119187247
"ADAM8" 7.8102052997514e-09 1.21347103821913e-07 0.745123151941666 0.999999992189795
"ADAM9" 0.214746874940281 0.33274821442504 0.165277870841667 0.785253125059719
"ADAMDEC1" 0.000157801794397133 0.000780813033842414 1.13330953926667 0.999842198205603
"ADAMTS1" 1.8884265821859e-09 3.36505211223455e-08 -1.29937068219167 0.999999998111573
"ADAMTS10" 0.10117435189334 0.185116647224745 -0.132855117458333 0.89882564810666
"ADAMTS12" 0.437643349376657 0.564803714618788 0.123721822041667 0.562356650623343
"ADAMTS13" 0.428342034321522 0.555922377079966 0.0428844929000004 0.571657965678478
"ADAMTS14" 2.38604973231482e-05 0.0001478881347893 0.350187687066667 0.999976139502677
"ADAMTS15" 6.78922234277317e-06 4.86581696713248e-05 -0.440881860166667 0.999993210777657
"ADAMTS16" 0.0104561268423588 0.0286366788993504 0.296959229308334 0.989543873157641
"ADAMTS17" 0.230112643302726 0.350854861714595 -0.0909075896333325 0.769887356697274
"ADAMTS18" 0.00281145522294908 0.00939235725354011 0.273432230958333 0.997188544777051
"ADAMTS19" 0.577582815085072 0.687606972179912 -0.0552821914833332 0.422417184914928
"ADAMTS2" 0.128827749012412 0.224222969273006 -0.173785833483333 0.871172250987588
"ADAMTS20" 0.404260695376609 0.532635666540357 0.0387240886583331 0.595739304623391
"ADAMTS3" 0.217131038291955 0.335647394161935 -0.119927398416667 0.782868961708045
"ADAMTS4" 0.0276911464986891 0.0642747909578558 -0.450962877241667 0.972308853501311
"ADAMTS5" 0.00422527364947564 0.0133311137922874 -0.481546715908334 0.995774726350524
"ADAMTS6" 0.689879154042015 0.779797423222628 0.0436004202666673 0.310120845957985
"ADAMTS7" 0.324604437649578 0.453893081355786 -0.0627000889249996 0.675395562350422
"ADAMTS8" 8.44884472757344e-19 1.05099323267203e-16 -0.9048533082 1
"ADAMTS9" 4.27751353304234e-05 0.000248544144422645 -0.860898256974999 0.99995722486467
"ADAMTSL1" 0.217545948074649 0.335997272398038 -0.184220913966666 0.782454051925351
"ADAMTSL1.1" 0.129645785846352 0.225445837198759 -0.11474381685 0.870354214153648
"ADAMTSL2" 0.802829520699984 0.865301354264387 -0.0184503594749997 0.197170479300016
"ADAMTSL3" 3.92532260353951e-21 9.70399372748439e-19 -1.73132289646667 1
"ADAMTSL4" 4.492913149941e-08 5.81488361950615e-07 -0.489836887608334 0.999999955070868
"ADAMTSL5" 0.00616210211926134 0.0183762184133721 0.181317424633334 0.993837897880739
"ADAP2" 0.00279513190679035 0.0093474188595232 0.352309513041667 0.99720486809321
"ADAP2.1" 0.0177210517325518 0.0443650993894036 0.186345875191667 0.982278948267448
"ADAR" 0.0014633598034252 0.00539724982909792 0.257598352441667 0.998536640196575
"ADARB1" 9.08026359026687e-16 5.91125159726373e-14 -1.16930422783333 0.999999999999999
"ADARB2" 0.0578027644582127 0.117764238459096 -0.121899771766666 0.942197235541787
"ADAT1" 0.124082035661313 0.21753340722311 0.126203509166667 0.875917964338687
"ADAT2" 0.254213117502207 0.378962078071757 0.123473421733333 0.745786882497793
"ADAT3" 0.0431410020097625 0.0925059035189571 0.1302929639 0.956858997990238
"ADCK1" 0.0404168745043823 0.0877046176745096 0.129860230416667 0.959583125495618
"ADCK2" 0.000458107734059685 0.00195901993566579 0.240080725991667 0.99954189226594
"ADCK5" 3.44445921209747e-05 0.000205092342720316 0.253531682458334 0.999965555407879
"ADCY1" 0.668759168052632 0.763168549261886 -0.0277270079416667 0.331240831947368
"ADCY10" 0.0136918098449775 0.035806246153242 0.134985876075 0.986308190155022
"ADCY2" 0.305454000851063 0.433382973964494 -0.0849820257083333 0.694545999148937
"ADCY3" 0.0785250167298026 0.150751359159839 -0.207198302033333 0.921474983270197
"ADCY4" 3.34377609919639e-18 3.51096490415621e-16 -1.0506029129 1
"ADCY5" 0.0425877100156206 0.0915506853720496 -0.241272294541667 0.957412289984379
"ADCY6" 0.0177912742621484 0.0444952729337635 0.1863609273 0.982208725737852
"ADCY7" 0.45242217676486 0.578827717800046 -0.0721361557833329 0.54757782323514
"ADCY8" 1.11685275363869e-13 4.87967209811264e-12 -0.635234637991666 0.999999999999888
"ADCY9" 5.44851826234106e-06 4.02456738515586e-05 -0.568148629033334 0.999994551481738
"ADCYAP1" 0.729431757827337 0.810802631210466 -0.0277950603749997 0.270568242172663
"ADCYAP1R1" 7.91513329582029e-07 7.47081303223357e-06 -0.368358298091666 0.99999920848667
